                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds 
                                     100                                      444                  1.5000000000000000E+001                  2.0000000000000000E-002                  1.0790762476985435E+002                  3.7027735635709860E+000                  3.9146443262461380E+003                  1.6242842908478986E+004                  2.7746310352669371E+002                 -1.2593000103571654E+001                  6.9999999999999996E-001                  2.9797635251138550E-005                  2.7997020236474890E-001                  3.4416106108120315E-003                  1.0081585468366043E-003                  9.3604466091399760E-003                  2.0994599496976492E-003                  1.5000000000000000E+001                  0.0000000000000000E+000                  1.0500000000000000E+001                  4.4696452876707814E-004                  4.1995530354712329E+000                  5.1624159162180445E-002                  1.5122378202549068E-002                  1.4040669913709969E-001                  3.1491899245464736E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4999096374375899E+001                  2.7640421274276906E+002                  1.4998912008875013E+001                  2.7621978753182458E+002                  1.1948016165910937E+007                  1.1719113847273873E+003                  9.2348365889630038E+006                  1.0714379476851299E-020                  1.0714379476851298E-020                  0.0000000000000000E+000                  4.2864608111835567E-022                  5.0000000000000000E+001                  1.0000000000000000E+003                  3.4053650069042573E+009 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals 
                                       1                  1.5000000000000000E+001                  2.4432052397104917E+000                  3.5926923100124282E+000                 -8.5261853910111309E+000                  2.8712059669484242E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       2                  1.4999999999992500E+001                  2.4432052396864421E+000                  3.5926923112545306E+000                 -8.5261853823181326E+000                  2.8712059768812841E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       3                  1.4999999999984999E+001                  2.4432052396623942E+000                  3.5926923311810395E+000                 -8.5261852428601479E+000                  2.8712061362298202E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002 
                                       4                  1.4999999999751861E+001                  2.4432052389148322E+000                  3.5926923987501804E+000                 -8.5261847699704205E+000                  2.8712066765667563E+000                  6.9999999999999996E-001                  2.8000000000000008E-001                  2.0000000000000018E-002 
                                       5                  1.4999999999169015E+001                  2.4432052370459361E+000                  3.5926925435414101E+000                 -8.5261837566377530E+000                  2.8712078344293799E+000                  7.0000000000000007E-001                  2.7999999999999992E-001                  2.0000000000000018E-002 
                                       6                  1.4999999998003322E+001                  2.4432052333081473E+000                  3.5926928234719360E+000                 -8.5261817975374310E+000                  2.8712100729551011E+000                  7.0000000000000029E-001                  2.7999999999999980E-001                  1.9999999999999907E-002 
                                       7                  1.4999999995788507E+001                  2.4432052262063833E+000                  3.5926933543776047E+000                 -8.5261780820367239E+000                  2.8712143184035082E+000                  7.0000000000000040E-001                  2.7999999999999975E-001                  1.9999999999999796E-002 
                                       8                  1.4999999991592015E+001                  2.4432052127505202E+000                  3.5926943968941951E+000                 -8.5261707862751557E+000                  2.8712226548006528E+000                  7.0000000000000040E-001                  2.7999999999999969E-001                  1.9999999999999907E-002 
                                       9                  1.4999999983199029E+001                  2.4432051858392452E+000                  3.5926964819710787E+000                 -8.5261561952720264E+000                  2.8712393271190217E+000                  7.0000000000000040E-001                  2.7999999999999969E-001                  1.9999999999999907E-002 
